n_cases,move_budget,baseline_moved_load,operational_moved_load,baseline_move_share,operational_move_share,baseline_churn,operational_churn,baseline_accuracy,operational_accuracy,realized_gain_pp,baseline_common_value,operational_common_value,predicted_gain_pp,incumbent_correct,baseline_nfr_count,operational_nfr_count,baseline_nfr,operational_nfr,alpha,repetition,batch,release_gain_pp
500,32,32,32,0.064,0.064,121,140,0.604,0.608,0.40000000000000036,0.6229043814914849,0.6251323954338804,0.22280139423955792,256,19,23,0.07421875,0.08984375,0.7000000000000001,129,3,8.799999999999997
500,34,34,34,0.068,0.068,132,142,0.608,0.61,0.20000000000000018,0.6244956316620641,0.6252970530895244,0.08014214274603138,256,21,23,0.08203125,0.08984375,0.8,129,3,8.799999999999997
500,40,40,40,0.08,0.08,139,145,0.614,0.61,-0.40000000000000036,0.6252327344578881,0.625488565515918,0.025583105802995387,256,21,24,0.08203125,0.09375,0.9,129,3,8.799999999999997
500,44,44,44,0.088,0.088,145,145,0.618,0.618,0.0,0.6255153451182988,0.6255153451182988,0.0,256,23,23,0.08984375,0.08984375,1.0,129,3,8.799999999999997
500,0,0,0,0.0,0.0,0,134,0.566,0.592,2.6000000000000023,0.5421024348639589,0.6141157740757988,7.201333921183983,283,0,40,0.0,0.1413427561837456,0.0,129,4,8.799999999999997
500,3,3,3,0.006,0.006,23,132,0.584,0.59,0.6000000000000005,0.5612273755158256,0.6153980241587307,5.417064864290511,283,3,39,0.01060070671378092,0.13780918727915195,0.1,129,4,8.799999999999997
500,4,4,4,0.008,0.008,41,133,0.596,0.592,-0.40000000000000036,0.5760404719779031,0.6156981696212224,3.965769764331928,283,7,39,0.024734982332155476,0.13780918727915195,0.2,129,4,8.799999999999997
500,9,9,9,0.018,0.018,59,132,0.6,0.6,0.0,0.5866669595211669,0.6170750661648319,3.0408106643665,283,12,37,0.04240282685512368,0.13074204946996468,0.30000000000000004,129,4,8.799999999999997
500,11,11,11,0.022,0.022,79,133,0.612,0.606,-0.6000000000000005,0.6006971996481955,0.6175458063798767,1.6848606731681204,283,16,36,0.05653710247349823,0.127208480565371,0.4,129,4,8.799999999999997
500,21,21,21,0.042,0.042,96,137,0.604,0.602,-0.20000000000000018,0.6100328427955797,0.6189946667158692,0.8961823920289547,283,24,38,0.08480565371024736,0.13427561837455831,0.5,129,4,8.799999999999997
500,24,24,24,0.048,0.048,108,139,0.598,0.602,0.40000000000000036,0.6132647806559092,0.6192695513019285,0.6004770646019342,283,29,39,0.10247349823321555,0.13780918727915195,0.6000000000000001,129,4,8.799999999999997
500,27,27,27,0.054,0.054,118,139,0.606,0.606,0.0,0.6162609080705824,0.6194712270185455,0.32103189479630867,283,32,38,0.11307420494699646,0.13427561837455831,0.7000000000000001,129,4,8.799999999999997
500,30,30,30,0.06,0.06,128,139,0.606,0.612,0.6000000000000005,0.6187102773254172,0.6196228688272398,0.09125915018226571,283,35,37,0.12367491166077739,0.13074204946996468,0.8,129,4,8.799999999999997
500,34,34,34,0.068,0.068,136,140,0.616,0.612,-0.40000000000000036,0.6197083839581243,0.619769695507732,0.006131154960764551,283,35,38,0.12367491166077739,0.13427561837455831,0.9,129,4,8.799999999999997
500,39,39,39,0.078,0.078,143,143,0.612,0.612,0.0,0.6198213502040407,0.6198213502040407,0.0,283,39,39,0.13780918727915195,0.13780918727915195,1.0,129,4,8.799999999999997
500,0,0,0,0.0,0.0,0,148,0.518,0.61,9.199999999999998,0.523392931169803,0.6051582193592698,8.176528818946682,259,0,32,0.0,0.12355212355212356,0.0,130,0,7.500000000000007
500,3,3,3,0.006,0.006,18,149,0.528,0.608,7.9999999999999964,0.538311198636873,0.6066518442628817,6.834064562600862,259,5,32,0.019305019305019305,0.12355212355212356,0.1,130,0,7.500000000000007
500,6,6,6,0.012,0.012,33,149,0.54,0.61,6.999999999999995,0.5506375899739273,0.6074904229277358,5.68528329538085,259,8,32,0.03088803088803089,0.12355212355212356,0.2,130,0,7.500000000000007
500,8,8,8,0.016,0.016,59,151,0.568,0.612,4.400000000000004,0.5736643986484551,0.6079215422720162,3.4257143623561137,259,11,32,0.04247104247104247,0.12355212355212356,0.30000000000000004,130,0,7.500000000000007
500,7,7,7,0.014,0.014,83,150,0.582,0.61,2.8000000000000025,0.5873990292248283,0.607708271910614,2.030924268578571,259,16,32,0.06177606177606178,0.12355212355212356,0.4,130,0,7.500000000000007
500,9,9,9,0.018,0.018,95,151,0.592,0.61,1.8000000000000016,0.5933002388408146,0.6081281155519842,1.4827876711169585,259,17,32,0.06563706563706563,0.12355212355212356,0.5,130,0,7.500000000000007
500,15,15,15,0.03,0.03,111,153,0.598,0.614,1.6000000000000014,0.6015181504100382,0.6091040740707274,0.758592366068922,259,21,33,0.08108108108108109,0.1274131274131274,0.6000000000000001,130,0,7.500000000000007
500,18,18,18,0.036,0.036,124,152,0.598,0.614,1.6000000000000014,0.6064179594576035,0.6093562330320077,0.29382735744042376,259,25,33,0.09652509652509653,0.1274131274131274,0.7000000000000001,130,0,7.500000000000007
500,25,25,25,0.05,0.05,133,158,0.6,0.616,1.6000000000000014,0.6077403065877625,0.6095868985478334,0.18465919600709757,259,29,34,0.11196911196911197,0.13127413127413126,0.8,130,0,7.500000000000007
500,27,27,27,0.054,0.054,143,158,0.606,0.614,0.8000000000000007,0.6093284453835646,0.6096211255111348,0.029268012757022177,259,31,35,0.11969111969111969,0.13513513513513514,0.9,130,0,7.500000000000007
500,30,30,30,0.06,0.06,158,158,0.61,0.61,0.0,0.6096437455359487,0.6096437455359487,0.0,259,36,36,0.138996138996139,0.138996138996139,1.0,130,0,7.500000000000007
500,0,0,0,0.0,0.0,0,155,0.554,0.606,5.199999999999994,0.5333992650748669,0.6149254359257118,8.15261708508449,277,0,46,0.0,0.16606498194945848,0.0,130,1,7.500000000000007
500,2,2,2,0.004,0.004,23,157,0.576,0.606,3.0000000000000027,0.5539607548050947,0.6156394256780111,6.167867087291645,277,2,47,0.007220216606498195,0.16967509025270758,0.1,130,1,7.500000000000007
500,8,8,8,0.016,0.016,41,155,0.59,0.606,1.6000000000000014,0.570390727114142,0.6174944192244523,4.710369211031029,277,7,47,0.02527075812274368,0.16967509025270758,0.2,130,1,7.500000000000007
500,17,17,17,0.034,0.034,68,158,0.612,0.608,-0.40000000000000036,0.5868752243253447,0.6196384840419408,3.2763259716596105,277,13,47,0.04693140794223827,0.16967509025270758,0.30000000000000004,130,1,7.500000000000007
500,19,19,19,0.038,0.038,82,160,0.612,0.608,-0.40000000000000036,0.5944237071372559,0.6200205173145567,2.5596810177300755,277,18,48,0.06498194945848375,0.17328519855595667,0.4,130,1,7.500000000000007
500,26,26,26,0.052,0.052,103,161,0.616,0.612,-0.40000000000000036,0.6055056214858928,0.6209925426430054,1.5486921157112588,277,23,47,0.08303249097472924,0.16967509025270758,0.5,130,1,7.500000000000007
500,28,28,28,0.056,0.056,121,162,0.614,0.612,-0.20000000000000018,0.6136631964874257,0.6211470204002989,0.7483823912873167,277,31,47,0.11191335740072202,0.16967509025270758,0.6000000000000001,130,1,7.500000000000007
500,30,30,30,0.06,0.06,138,163,0.622,0.612,-1.0000000000000009,0.6179165287276825,0.6212490960514979,0.3332567323815372,277,35,48,0.1263537906137184,0.17328519855595667,0.7000000000000001,130,1,7.500000000000007
500,35,35,32,0.07,0.064,146,163,0.612,0.612,0.0,0.620096387797847,0.6213027395144566,0.12063517166095439,277,41,48,0.148014440433213,0.17328519855595667,0.8,130,1,7.500000000000007
500,35,35,32,0.07,0.064,153,163,0.61,0.612,0.20000000000000018,0.6209238131687654,0.6213027395144566,0.0378926345691144,277,44,48,0.1588447653429603,0.17328519855595667,0.9,130,1,7.500000000000007
500,32,32,32,0.064,0.064,163,163,0.612,0.612,0.0,0.6213027395144566,0.6213027395144566,0.0,277,48,48,0.17328519855595667,0.17328519855595667,1.0,130,1,7.500000000000007
500,0,0,0,0.0,0.0,0,139,0.506,0.56,5.400000000000005,0.5405154826432443,0.6045327208376707,6.40172381944264,253,0,41,0.0,0.16205533596837945,0.0,130,2,7.500000000000007
500,7,7,7,0.014,0.014,12,137,0.514,0.564,4.999999999999993,0.5528302594608643,0.6067639519673846,5.393369250652036,253,3,39,0.011857707509881422,0.1541501976284585,0.1,130,2,7.500000000000007
500,14,14,14,0.028,0.028,29,135,0.528,0.562,3.400000000000003,0.5661470790929763,0.6087253450797497,4.2578265986773385,253,6,40,0.023715415019762844,0.15810276679841898,0.2,130,2,7.500000000000007
500,19,19,19,0.038,0.038,42,133,0.546,0.566,1.9999999999999907,0.5769522442714913,0.6099900016019795,3.3037757330488193,253,7,40,0.02766798418972332,0.15810276679841898,0.30000000000000004,130,2,7.500000000000007
500,27,27,27,0.054,0.054,60,135,0.544,0.566,2.199999999999991,0.5882356501749869,0.6117740449527677,2.3538394777780747,253,15,41,0.05928853754940711,0.16205533596837945,0.4,130,2,7.500000000000007
500,27,27,27,0.054,0.054,76,135,0.554,0.566,1.19999999999999,0.5977893277810418,0.6117740449527677,1.3984717171725891,253,19,41,0.07509881422924901,0.16205533596837945,0.5,130,2,7.500000000000007
500,34,34,34,0.068,0.068,91,133,0.554,0.568,1.3999999999999901,0.6039179787459706,0.6129980875362824,0.9080108790311736,253,26,40,0.10276679841897234,0.15810276679841898,0.6000000000000001,130,2,7.500000000000007
500,38,38,38,0.076,0.076,108,137,0.578,0.57,-0.8000000000000007,0.6102709484098413,0.6135353167907531,0.32643683809118196,253,27,41,0.1067193675889328,0.16205533596837945,0.7000000000000001,130,2,7.500000000000007
500,44,44,44,0.088,0.088,119,141,0.578,0.576,-0.20000000000000018,0.6123817027516772,0.6140193475447544,0.16376447930771532,253,32,40,0.12648221343873517,0.15810276679841898,0.8,130,2,7.500000000000007
500,49,49,49,0.098,0.098,133,142,0.572,0.578,0.6000000000000005,0.6139315253915572,0.614224081771445,0.02925563798878983,253,38,39,0.15019762845849802,0.1541501976284585,0.9,130,2,7.500000000000007
500,52,52,52,0.104,0.104,143,143,0.576,0.576,0.0,0.6142915917038495,0.6142915917038495,0.0,253,40,40,0.15810276679841898,0.15810276679841898,1.0,130,2,7.500000000000007
500,0,0,0,0.0,0.0,0,143,0.528,0.612,8.399999999999997,0.5262124054835747,0.5951367200783138,6.892431459473903,264,0,32,0.0,0.12121212121212122,0.0,130,3,7.500000000000007
500,3,3,3,0.006,0.006,18,146,0.544,0.614,6.999999999999995,0.541526324069262,0.5962787383204439,5.475241425118183,264,2,33,0.007575757575757576,0.125,0.1,130,3,7.500000000000007
500,2,2,2,0.004,0.004,39,145,0.56,0.614,5.399999999999993,0.5577502621440329,0.5959124648191446,3.8162202675111723,264,6,33,0.022727272727272728,0.125,0.2,130,3,7.500000000000007
500,12,12,12,0.024,0.024,56,154,0.576,0.616,4.0000000000000036,0.5709686878088834,0.5992984995856576,2.8329811776774183,264,9,35,0.03409090909090909,0.13257575757575757,0.30000000000000004,130,3,7.500000000000007
500,17,17,17,0.034,0.034,72,156,0.58,0.612,3.200000000000003,0.5797963548976761,0.6006490473652366,2.0852692467560496,264,14,36,0.05303030303030303,0.13636363636363635,0.4,130,3,7.500000000000007
500,21,21,21,0.042,0.042,88,158,0.59,0.616,2.6000000000000023,0.5859146398434876,0.601569281049605,1.5654641206117481,264,17,36,0.06439393939393939,0.13636363636363635,0.5,130,3,7.500000000000007
500,21,21,21,0.042,0.042,102,158,0.602,0.616,1.4000000000000012,0.5925083253881531,0.601569281049605,0.906095566145193,264,20,36,0.07575757575757576,0.13636363636363635,0.6000000000000001,130,3,7.500000000000007
500,28,28,28,0.056,0.056,123,159,0.614,0.62,0.6000000000000005,0.5981683060193912,0.6027292883847825,0.4560982365391264,264,24,35,0.09090909090909091,0.13257575757575757,0.7000000000000001,130,3,7.500000000000007
500,32,32,32,0.064,0.064,139,156,0.628,0.624,-0.40000000000000036,0.6013654232627808,0.6031399460328588,0.17745227700780575,264,26,33,0.09848484848484848,0.125,0.8,130,3,7.500000000000007
500,39,39,39,0.078,0.078,155,160,0.63,0.624,-0.6000000000000005,0.6033128302761499,0.6036041218979009,0.029129162175101087,264,30,33,0.11363636363636363,0.125,0.9,130,3,7.500000000000007
500,45,45,45,0.09,0.09,165,165,0.632,0.632,0.0,0.603763455103827,0.603763455103827,0.0,264,33,33,0.125,0.125,1.0,130,3,7.500000000000007
500,0,0,0,0.0,0.0,0,141,0.546,0.614,6.799999999999995,0.5407047267770922,0.620240974402159,7.9536247625066725,273,0,36,0.0,0.13186813186813187,0.0,130,4,7.500000000000007
500,6,6,6,0.012,0.012,17,141,0.562,0.616,5.399999999999993,0.5527965819601971,0.6215080762616108,6.871149430141365,273,3,36,0.01098901098901099,0.13186813186813187,0.1,130,4,7.500000000000007
500,8,8,8,0.016,0.016,39,142,0.574,0.62,4.600000000000004,0.5729907677284357,0.6218642853196649,4.887351759122915,273,9,36,0.03296703296703297,0.13186813186813187,0.2,130,4,7.500000000000007
500,9,9,9,0.018,0.018,62,141,0.588,0.618,3.0000000000000027,0.5905770798193578,0.6220335048675941,3.1456425048236314,273,12,36,0.04395604395604396,0.13186813186813187,0.30000000000000004,130,4,7.500000000000007
500,16,16,16,0.032,0.032,76,145,0.588,0.622,3.400000000000003,0.6001649348531398,0.6230272156904428,2.2862280837303017,273,17,37,0.06227106227106227,0.13553113553113552,0.4,130,4,7.500000000000007
500,14,14,14,0.028,0.028,95,146,0.6,0.62,2.0000000000000018,0.6110905062914752,0.622771934896531,1.1681428605055832,273,22,38,0.08058608058608059,0.1391941391941392,0.5,130,4,7.500000000000007
500,14,14,14,0.028,0.028,108,146,0.6,0.62,2.0000000000000018,0.6151137648111719,0.622771934896531,0.7658170085359184,273,27,38,0.0989010989010989,0.1391941391941392,0.6000000000000001,130,4,7.500000000000007
500,19,19,19,0.038,0.038,123,146,0.604,0.622,1.8000000000000016,0.6202731012583875,0.6233539077331594,0.30808064747718245,273,32,37,0.11721611721611722,0.13553113553113552,0.7000000000000001,130,4,7.500000000000007
500,19,19,19,0.038,0.038,130,146,0.61,0.622,1.200000000000001,0.6218666544984275,0.6233539077331594,0.14872532347318668,273,33,37,0.12087912087912088,0.13553113553113552,0.8,130,4,7.500000000000007
500,25,25,23,0.05,0.046,139,145,0.608,0.62,1.200000000000001,0.623224995906322,0.6236221148825585,0.039711897623651016,273,36,36,0.13186813186813187,0.13186813186813187,0.9,130,4,7.500000000000007
500,23,23,23,0.046,0.046,145,145,0.62,0.62,0.0,0.6236221148825585,0.6236221148825585,0.0,273,36,36,0.13186813186813187,0.13186813186813187,1.0,130,4,7.500000000000007
500,0,0,0,0.0,0.0,0,132,0.562,0.616,5.399999999999993,0.542195520836834,0.604906276881982,6.271075604514797,281,0,34,0.0,0.12099644128113879,0.0,131,0,9.450000000000003
500,8,8,8,0.016,0.016,15,135,0.568,0.626,5.800000000000005,0.5554373646047648,0.6082787628060186,5.284139820125377,281,4,33,0.014234875444839857,0.11743772241992882,0.1,131,0,9.450000000000003
500,9,9,9,0.018,0.018,33,136,0.578,0.628,5.000000000000004,0.5651589581034263,0.6085841760083877,4.342521790496134,281,8,33,0.028469750889679714,0.11743772241992882,0.2,131,0,9.450000000000003
500,15,15,15,0.03,0.03,56,139,0.59,0.632,4.200000000000004,0.5803781442545682,0.6102380901484578,2.9859945893889517,281,13,33,0.046263345195729534,0.11743772241992882,0.30000000000000004,131,0,9.450000000000003
500,17,17,17,0.034,0.034,72,140,0.598,0.63,3.200000000000003,0.5896088280188095,0.6107158938206798,2.1107065801870273,281,18,33,0.06405693950177936,0.11743772241992882,0.4,131,0,9.450000000000003
500,24,24,24,0.048,0.048,91,139,0.616,0.636,2.0000000000000018,0.6006524462487125,0.6120396675114708,1.1387221262758263,281,20,31,0.0711743772241993,0.1103202846975089,0.5,131,0,9.450000000000003
500,35,35,35,0.07,0.07,105,143,0.614,0.632,1.8000000000000016,0.6061742609263608,0.6132971303746024,0.7122869448241587,281,24,33,0.08540925266903915,0.11743772241992882,0.6000000000000001,131,0,9.450000000000003
500,37,37,37,0.074,0.074,112,144,0.62,0.632,1.200000000000001,0.6087288365552951,0.6134258305824656,0.4696994027170498,281,25,34,0.08896797153024912,0.12099644128113879,0.7000000000000001,131,0,9.450000000000003
500,42,42,42,0.084,0.084,130,143,0.63,0.636,0.6000000000000005,0.6122642764008178,0.6136571191579364,0.13928427571185953,281,29,33,0.10320284697508897,0.11743772241992882,0.8,131,0,9.450000000000003
500,44,44,44,0.088,0.088,141,145,0.632,0.632,0.0,0.6135255172887769,0.6137202353958856,0.01947181071086934,281,33,35,0.11743772241992882,0.12455516014234876,0.9,131,0,9.450000000000003
500,49,49,49,0.098,0.098,148,148,0.634,0.634,0.0,0.6137608589288271,0.6137608589288271,0.0,281,35,35,0.12455516014234876,0.12455516014234876,1.0,131,0,9.450000000000003
500,0,0,0,0.0,0.0,0,138,0.546,0.65,10.399999999999999,0.5478154591402257,0.6171904627315198,6.9375003591294115,273,0,27,0.0,0.0989010989010989,0.0,131,1,9.450000000000003
500,5,5,5,0.01,0.01,15,139,0.556,0.646,8.999999999999996,0.559381016390526,0.6193382693022803,5.995725291175436,273,3,28,0.01098901098901099,0.10256410256410256,0.1,131,1,9.450000000000003
500,3,3,3,0.006,0.006,38,139,0.576,0.648,7.200000000000006,0.5761137761983259,0.6186391308488333,4.252535465050733,273,5,28,0.018315018315018316,0.10256410256410256,0.2,131,1,9.450000000000003
500,5,5,5,0.01,0.01,52,139,0.592,0.646,5.400000000000005,0.5859499986702627,0.6193382693022803,3.338827063201766,273,7,28,0.02564102564102564,0.10256410256410256,0.30000000000000004,131,1,9.450000000000003
500,9,9,9,0.018,0.018,75,140,0.62,0.652,3.200000000000003,0.5990169396953468,0.6204834298564597,2.1466490161112906,273,9,27,0.03296703296703297,0.0989010989010989,0.4,131,1,9.450000000000003
500,9,9,9,0.018,0.018,92,140,0.646,0.652,0.6000000000000005,0.6087818178132354,0.6204834298564597,1.1701612043224285,273,10,27,0.03663003663003663,0.0989010989010989,0.5,131,1,9.450000000000003
500,16,16,16,0.032,0.032,105,139,0.654,0.656,0.20000000000000018,0.6149827922896743,0.6218965316229385,0.6913739333264113,273,12,25,0.04395604395604396,0.09157509157509157,0.6000000000000001,131,1,9.450000000000003
500,21,21,21,0.042,0.042,119,138,0.662,0.664,0.20000000000000018,0.6194546180304681,0.622506332868204,0.30517148377359193,273,16,23,0.05860805860805861,0.08424908424908426,0.7000000000000001,131,1,9.450000000000003
500,23,23,23,0.046,0.046,128,139,0.668,0.666,-0.20000000000000018,0.6214874351117657,0.6226448488549938,0.11574137432280862,273,19,23,0.0695970695970696,0.08424908424908426,0.8,131,1,9.450000000000003
500,27,27,26,0.054,0.052,138,141,0.666,0.664,-0.20000000000000018,0.6226939788909089,0.6227885643045481,0.009458541363915884,273,23,25,0.08424908424908426,0.09157509157509157,0.9,131,1,9.450000000000003
500,26,26,26,0.052,0.052,141,141,0.664,0.664,0.0,0.6227885643045481,0.6227885643045481,0.0,273,25,25,0.09157509157509157,0.09157509157509157,1.0,131,1,9.450000000000003
500,0,0,0,0.0,0.0,0,152,0.53,0.596,6.599999999999994,0.5064671029438812,0.594536049136079,8.806894619219785,265,0,38,0.0,0.14339622641509434,0.0,131,2,9.450000000000003
500,3,3,3,0.006,0.006,20,153,0.544,0.598,5.399999999999993,0.522225433889178,0.5956050821332399,7.337964824406196,265,3,38,0.011320754716981131,0.14339622641509434,0.1,131,2,9.450000000000003
500,9,9,9,0.018,0.018,50,158,0.57,0.596,2.6000000000000023,0.5491803918547135,0.5973893361981231,4.8208944343409605,265,8,40,0.03018867924528302,0.1509433962264151,0.2,131,2,9.450000000000003
500,11,11,11,0.022,0.022,69,161,0.578,0.6,2.200000000000002,0.5645690979819883,0.5978550019163248,3.3285903934336503,265,14,40,0.052830188679245285,0.1509433962264151,0.30000000000000004,131,2,9.450000000000003
500,13,13,13,0.026,0.026,84,161,0.59,0.596,0.6000000000000005,0.5742011879476329,0.5983085424649817,2.41073545173488,265,15,41,0.05660377358490566,0.15471698113207547,0.4,131,2,9.450000000000003
500,20,20,20,0.04,0.04,103,164,0.592,0.596,0.40000000000000036,0.5853140383674748,0.5997448861053629,1.4430847737888164,265,21,42,0.07924528301886792,0.15849056603773584,0.5,131,2,9.450000000000003
500,29,29,29,0.058,0.058,122,162,0.598,0.606,0.8000000000000007,0.5944223694913051,0.6013051264751821,0.688275698387697,265,26,39,0.09811320754716982,0.1471698113207547,0.6000000000000001,131,2,9.450000000000003
500,32,32,32,0.064,0.064,134,164,0.602,0.61,0.8000000000000007,0.5981749204939126,0.6016920924227648,0.35171719288521475,265,30,39,0.11320754716981132,0.1471698113207547,0.7000000000000001,131,2,9.450000000000003
500,42,42,42,0.084,0.084,148,166,0.604,0.606,0.20000000000000018,0.6006746455402787,0.6025384260410783,0.18637805007996056,265,33,40,0.12452830188679245,0.1509433962264151,0.8,131,2,9.450000000000003
500,45,45,45,0.09,0.09,162,168,0.61,0.606,-0.40000000000000036,0.6022863664820906,0.6026644765589275,0.03781100768369683,265,37,40,0.13962264150943396,0.1509433962264151,0.9,131,2,9.450000000000003
500,49,49,49,0.098,0.098,171,171,0.612,0.612,0.0,0.602717119995847,0.602717119995847,0.0,265,40,40,0.1509433962264151,0.1509433962264151,1.0,131,2,9.450000000000003
500,0,0,0,0.0,0.0,0,128,0.522,0.568,4.5999999999999925,0.525515058807293,0.5941672989733602,6.865224016606719,261,0,34,0.0,0.13026819923371646,0.0,131,3,9.450000000000003
500,6,6,6,0.012,0.012,19,128,0.532,0.562,3.0000000000000027,0.5444736415328958,0.5966588269418864,5.218518540899064,261,2,34,0.007662835249042145,0.13026819923371646,0.1,131,3,9.450000000000003
500,12,12,12,0.024,0.024,35,130,0.546,0.566,1.9999999999999907,0.5560806762003196,0.5983799303754175,4.229925417509783,261,5,34,0.019157088122605363,0.13026819923371646,0.2,131,3,9.450000000000003
500,13,13,13,0.026,0.026,50,131,0.546,0.564,1.7999999999999905,0.5679636691882525,0.5986147092999995,3.065104011174702,261,9,35,0.034482758620689655,0.13409961685823754,0.30000000000000004,131,3,9.450000000000003
500,15,15,15,0.03,0.03,73,132,0.558,0.566,0.7999999999999896,0.5838407667531279,0.5990054978059363,1.5164731052808356,261,14,35,0.05363984674329502,0.13409961685823754,0.4,131,3,9.450000000000003
500,19,19,19,0.038,0.038,82,132,0.556,0.564,0.7999999999999896,0.5879376029453924,0.5996378832272234,1.170028028183101,261,17,35,0.06513409961685823,0.13409961685823754,0.5,131,3,9.450000000000003
500,19,19,19,0.038,0.038,96,132,0.57,0.564,-0.6000000000000005,0.5932387172735081,0.5996378832272234,0.6399165953715369,261,18,35,0.06896551724137931,0.13409961685823754,0.6000000000000001,131,3,9.450000000000003
500,25,25,25,0.05,0.05,110,132,0.572,0.564,-0.8000000000000007,0.5970479937987127,0.6002285835438774,0.31805897451647747,261,24,35,0.09195402298850575,0.13409961685823754,0.7000000000000001,131,3,9.450000000000003
500,30,30,30,0.06,0.06,120,133,0.582,0.568,-1.4000000000000012,0.5997282922793263,0.6005505138131424,0.08222215338160588,261,27,34,0.10344827586206896,0.13026819923371646,0.8,131,3,9.450000000000003
500,39,39,39,0.078,0.078,131,139,0.574,0.574,0.0,0.6006215324399652,0.6008938152350736,0.02722827951083806,261,33,36,0.12643678160919541,0.13793103448275862,0.9,131,3,9.450000000000003
500,46,46,46,0.092,0.092,143,143,0.582,0.582,0.0,0.6009969683480361,0.6009969683480361,0.0,261,36,36,0.13793103448275862,0.13793103448275862,1.0,131,3,9.450000000000003
500,0,0,0,0.0,0.0,0,152,0.508,0.562,5.400000000000005,0.5156039352172836,0.5897434776423384,7.413954242505472,254,0,37,0.0,0.14566929133858267,0.0,131,4,9.450000000000003
500,4,4,4,0.008,0.008,19,149,0.516,0.56,4.400000000000004,0.5286359051618085,0.591433117572159,6.279721241035052,254,4,36,0.015748031496062992,0.14173228346456693,0.1,131,4,9.450000000000003
500,7,7,7,0.014,0.014,43,151,0.532,0.564,3.1999999999999917,0.5469066763333557,0.5923137216680685,4.540704533471285,254,9,36,0.03543307086614173,0.14173228346456693,0.2,131,4,9.450000000000003
500,9,9,9,0.018,0.018,62,150,0.54,0.566,2.599999999999991,0.5605173943465377,0.5928079242072529,3.2290529860715234,254,14,36,0.05511811023622047,0.14173228346456693,0.30000000000000004,131,4,9.450000000000003
500,12,12,12,0.024,0.024,79,149,0.546,0.564,1.7999999999999905,0.5709112342023374,0.5935015666942163,2.2590332491878917,254,16,36,0.06299212598425197,0.14173228346456693,0.4,131,4,9.450000000000003
500,18,18,18,0.036,0.036,94,155,0.55,0.568,1.7999999999999905,0.5780308758694875,0.5947514030560062,1.672052718651862,254,22,38,0.08661417322834646,0.14960629921259844,0.5,131,4,9.450000000000003
500,27,27,27,0.054,0.054,113,161,0.564,0.568,0.40000000000000036,0.5863329238682501,0.5958846981373163,0.9551774269066171,254,25,41,0.0984251968503937,0.16141732283464566,0.6000000000000001,131,4,9.450000000000003
500,31,31,31,0.062,0.062,130,162,0.57,0.57,0.0,0.5922451765146115,0.5961664906391059,0.39213141244943683,254,30,41,0.11811023622047244,0.16141732283464566,0.7000000000000001,131,4,9.450000000000003
500,30,30,30,0.06,0.06,142,161,0.564,0.57,0.6000000000000005,0.5942653931660679,0.5961106407634792,0.1845247597411337,254,36,41,0.14173228346456693,0.16141732283464566,0.8,131,4,9.450000000000003
500,33,33,33,0.066,0.066,155,163,0.566,0.572,0.6000000000000005,0.5960408237947252,0.5962665772476056,0.022575345288033954,254,39,41,0.15354330708661418,0.16141732283464566,0.9,131,4,9.450000000000003
500,40,40,40,0.08,0.08,164,164,0.568,0.568,0.0,0.5964113349636073,0.5964113349636073,0.0,254,43,43,0.16929133858267717,0.16929133858267717,1.0,131,4,9.450000000000003
500,0,0,0,0.0,0.0,0,151,0.554,0.6,4.5999999999999925,0.5219107321288043,0.5974973162502369,7.558658412143259,277,0,38,0.0,0.1371841155234657,0.0,132,0,7.100000000000007
500,6,6,6,0.012,0.012,15,151,0.558,0.606,4.799999999999994,0.5334523720398006,0.5996425425607308,6.619017052093024,277,2,38,0.007220216606498195,0.1371841155234657,0.1,132,0,7.100000000000007
500,6,6,6,0.012,0.012,30,151,0.568,0.606,3.8000000000000034,0.5452047909185462,0.5996425425607308,5.443775164218456,277,4,38,0.01444043321299639,0.1371841155234657,0.2,132,0,7.100000000000007
500,8,8,8,0.016,0.016,53,153,0.584,0.608,2.400000000000002,0.5626073369727305,0.6002453715907736,3.763803461804316,277,5,38,0.018050541516245487,0.1371841155234657,0.30000000000000004,132,0,7.100000000000007
500,12,12,12,0.024,0.024,83,153,0.604,0.606,0.20000000000000018,0.579126369351357,0.6011986819532232,2.207231260186626,277,12,39,0.04332129963898917,0.1407942238267148,0.4,132,0,7.100000000000007
500,16,16,16,0.032,0.032,103,153,0.608,0.612,0.40000000000000036,0.5887278635447252,0.6020154795096666,1.3287615964941435,277,19,37,0.06859205776173286,0.13357400722021662,0.5,132,0,7.100000000000007
500,17,17,17,0.034,0.034,116,153,0.62,0.616,-0.40000000000000036,0.5947170869209467,0.6021723663728975,0.7455279451950791,277,21,36,0.07581227436823104,0.1299638989169675,0.6000000000000001,132,0,7.100000000000007
500,20,20,20,0.04,0.04,135,155,0.624,0.614,-1.0000000000000009,0.5999313236605064,0.6025499800067259,0.26186563462194945,277,27,37,0.09747292418772563,0.13357400722021662,0.7000000000000001,132,0,7.100000000000007
500,24,24,24,0.048,0.048,143,158,0.616,0.606,-1.0000000000000009,0.6022004978402192,0.6028379483806193,0.06374505404000974,277,32,39,0.11552346570397112,0.1407942238267148,0.8,132,0,7.100000000000007
