n_cases,move_budget,baseline_moved_load,operational_moved_load,baseline_move_share,operational_move_share,baseline_churn,operational_churn,baseline_accuracy,operational_accuracy,realized_gain_pp,baseline_common_value,operational_common_value,predicted_gain_pp,incumbent_correct,baseline_nfr_count,operational_nfr_count,baseline_nfr,operational_nfr,baseline_true_value,operational_true_value,conditional_gain_pp,score_error_penalty_pp,robust_lower_bound_pp,alpha,scenario,repetition,batch,release_gain_pp
300,13,13,13,0.043333333333333335,0.043333333333333335,92,92,0.59,0.59,0.0,0.6595105107031984,0.6595105107031984,0.0,143,19,19,0.13286713286713286,0.13286713286713286,0.5970508239073133,0.5970508239073133,0.0,17.677508447922488,-17.677508447922488,1.0,small_history,49,2,6.900000000000006
300,0,0,0,0.0,0.0,0,94,0.4633333333333333,0.5833333333333334,12.000000000000005,0.5560171383859113,0.6530103006196775,9.69931622337662,139,0,17,0.0,0.1223021582733813,0.5169043086898794,0.5997050953901316,8.280078670025226,15.042711842503568,-5.343395619126948,0.0,small_history,49,3,6.900000000000006
300,6,6,6,0.02,0.02,31,97,0.5133333333333333,0.58,6.666666666666665,0.6077633806542599,0.6565475778467207,4.878419719246074,139,5,19,0.03597122302158273,0.1366906474820144,0.5636114098042835,0.6001392520511084,3.6527842246824926,15.393994775056052,-10.515575055809979,0.25,small_history,49,3,6.900000000000006
300,7,7,7,0.023333333333333334,0.023333333333333334,58,97,0.54,0.5766666666666667,3.6666666666666625,0.637987031777021,0.6566185216628746,1.8631489885853614,139,13,19,0.09352517985611511,0.1366906474820144,0.5868036332531594,0.5996873772512947,1.28837439981353,15.571240661561065,-13.708091672975703,0.5,small_history,49,3,6.900000000000006
300,10,10,9,0.03333333333333333,0.03,81,96,0.5566666666666666,0.58,2.3333333333333317,0.6538725657492558,0.6566265124539054,0.2753946704649568,139,17,19,0.1223021582733813,0.1366906474820144,0.5985459609619557,0.5986830307319652,0.013706977000949028,15.78950232224762,-15.514107651782663,0.75,small_history,49,3,6.900000000000006
300,9,9,9,0.03,0.03,96,96,0.58,0.58,0.0,0.6566265124539054,0.6566265124539054,0.0,139,19,19,0.1366906474820144,0.1366906474820144,0.5986830307319652,0.5986830307319652,0.0,16.04216123281501,-16.04216123281501,1.0,small_history,49,3,6.900000000000006
300,0,0,0,0.0,0.0,0,44,0.55,0.5433333333333333,-0.666666666666671,0.5283736360393486,0.5407708916480869,1.2397255608738278,165,0,17,0.0,0.10303030303030303,0.5347346715293267,0.5470494874202259,1.2314815890899111,5.532648769393506,-4.292923208519678,0.0,weak_innovation,0,0,0.050000000000005596
300,2,2,2,0.006666666666666667,0.006666666666666667,12,42,0.5633333333333334,0.55,-1.3333333333333308,0.5340086902106036,0.5408271963172484,0.6818506106644806,165,2,15,0.012121212121212121,0.09090909090909091,0.5409695412452983,0.5478951400814839,0.6925598836185598,5.572700502326489,-4.8908498916620085,0.25,weak_innovation,0,0,0.050000000000005596
300,2,2,2,0.006666666666666667,0.006666666666666667,23,42,0.5666666666666667,0.55,-1.6666666666666607,0.5383674921971442,0.5408271963172484,0.24597041201042114,165,5,15,0.030303030303030304,0.09090909090909091,0.5444539414959008,0.5478951400814839,0.3441198585583116,5.570616842352534,-5.324646430342113,0.5,weak_innovation,0,0,0.050000000000005596
300,2,2,2,0.006666666666666667,0.006666666666666667,36,42,0.55,0.55,0.0,0.540568457338807,0.5408271963172484,0.025873897844141958,165,12,15,0.07272727272727272,0.09090909090909091,0.5472326253668414,0.5478951400814839,0.06625147146425148,5.556105622893856,-5.530231725049714,0.75,weak_innovation,0,0,0.050000000000005596
300,3,3,3,0.01,0.01,41,41,0.5533333333333333,0.5533333333333333,0.0,0.540835271165276,0.540835271165276,0.0,165,14,14,0.08484848484848485,0.08484848484848485,0.5476516263149809,0.5476516263149809,0.0,5.562763968132103,-5.562763968132103,1.0,weak_innovation,0,0,0.050000000000005596
300,0,0,0,0.0,0.0,0,46,0.51,0.5333333333333333,2.3333333333333317,0.5240862372343025,0.5380128842672435,1.3926647032940997,153,0,12,0.0,0.0784313725490196,0.5254028906547826,0.5406435325448233,1.5240641890040707,4.85924764546122,-3.4665829421671206,0.0,weak_innovation,0,1,0.050000000000005596
300,3,3,3,0.01,0.01,17,46,0.5266666666666666,0.5466666666666666,2.0000000000000018,0.5319381414313542,0.5383528548048461,0.6414713373491865,153,3,10,0.0196078431372549,0.06535947712418301,0.5333083887804702,0.541212575541994,0.7904186761523824,4.879164467916562,-4.237693130567376,0.25,weak_innovation,0,1,0.050000000000005596
300,5,5,5,0.016666666666666666,0.016666666666666666,28,44,0.5266666666666666,0.5433333333333333,1.6666666666666718,0.5360101744624367,0.5385176270211323,0.25074525586955554,153,7,10,0.0457516339869281,0.06535947712418301,0.5377123881348119,0.5412325296189079,0.3520141484095962,4.914150296010858,-4.663405040141303,0.5,weak_innovation,0,1,0.050000000000005596
300,7,7,7,0.023333333333333334,0.023333333333333334,38,44,0.54,0.54,0.0,0.5382153467694458,0.5386451970696831,0.042985030023723336,153,9,11,0.058823529411764705,0.0718954248366013,0.539606833634858,0.5411792232604606,0.1572389625602688,4.944128336405456,-4.901143306381732,0.75,weak_innovation,0,1,0.050000000000005596
300,10,10,10,0.03333333333333333,0.03333333333333333,47,47,0.54,0.54,0.0,0.5387074316224832,0.5387074316224832,0.0,153,12,12,0.0784313725490196,0.0784313725490196,0.5406885644272458,0.5406885644272458,0.0,4.983107930758741,-4.983107930758741,1.0,weak_innovation,0,1,0.050000000000005596
300,0,0,0,0.0,0.0,0,36,0.5133333333333333,0.54,2.6666666666666727,0.5444186957665028,0.55216850193884,0.7749806172337226,154,0,10,0.0,0.06493506493506493,0.549042114441262,0.5583364987152464,0.9294384273984324,5.294412866512486,-4.519432249278763,0.0,weak_innovation,0,2,0.050000000000005596
300,5,5,5,0.016666666666666666,0.016666666666666666,10,36,0.52,0.5233333333333333,0.33333333333332993,0.549659450499701,0.5541988248408711,0.45393743411701326,154,3,12,0.01948051948051948,0.07792207792207792,0.5529743613366879,0.5592941574560152,0.6319796119327314,5.331355864706947,-4.877418430589934,0.25,weak_innovation,0,2,0.050000000000005596
300,12,12,12,0.04,0.04,19,38,0.53,0.52,-1.0000000000000009,0.5535877948865242,0.5552647444976211,0.16769496110968785,154,5,14,0.032467532467532464,0.09090909090909091,0.5567434948174462,0.5600733691586665,0.3329874341220229,5.357498476774354,-5.189803515664666,0.5,weak_innovation,0,2,0.050000000000005596
300,14,14,14,0.04666666666666667,0.04666666666666667,27,39,0.53,0.5233333333333333,-0.666666666666671,0.5546855537725741,0.555371855518137,0.0686301745562834,154,8,14,0.05194805194805195,0.09090909090909091,0.5592702619830523,0.5603583560498431,0.1088094066790779,5.389481327294302,-5.320851152738019,0.75,weak_innovation,0,2,0.050000000000005596
300,19,19,19,0.06333333333333334,0.06333333333333334,37,37,0.5233333333333333,0.5233333333333333,0.0,0.5554610580169238,0.5554610580169238,0.0,154,13,13,0.08441558441558442,0.08441558441558442,0.5595010759593542,0.5595010759593542,0.0,5.393233687151535,-5.393233687151535,1.0,weak_innovation,0,2,0.050000000000005596
300,0,0,0,0.0,0.0,0,32,0.5366666666666666,0.5266666666666666,-1.0000000000000009,0.5184912454364797,0.5302450207957448,1.1753775359265028,161,0,14,0.0,0.08695652173913043,0.5225207086356642,0.5354664982689414,1.2945789633277194,5.0413008797549965,-3.8659233438284937,0.0,weak_innovation,0,3,0.050000000000005596
300,3,3,3,0.01,0.01,9,35,0.5466666666666666,0.5266666666666666,-2.0000000000000018,0.5234577350930455,0.5307178544207269,0.7260119327681447,161,2,15,0.012422360248447204,0.09316770186335403,0.5280092244069898,0.5363616381890162,0.8352413782026336,5.035099111690808,-4.309087178922663,0.25,weak_innovation,0,3,0.050000000000005596
300,3,3,3,0.01,0.01,16,35,0.55,0.5266666666666666,-2.333333333333343,0.5276306405551874,0.5307178544207269,0.3087213865539562,161,4,15,0.024844720496894408,0.09316770186335403,0.5323145429057297,0.5363616381890162,0.4047095283286506,5.080408323810459,-4.7716869372565025,0.5,weak_innovation,0,3,0.050000000000005596
300,4,4,4,0.013333333333333334,0.013333333333333334,27,34,0.5333333333333333,0.53,-0.33333333333332993,0.5301595460424205,0.5308238399393912,0.06642938969706469,161,11,14,0.06832298136645963,0.08695652173913043,0.5352658715633983,0.5363644491486856,0.10985775852873081,5.04028442121789,-4.973855031520825,0.75,weak_innovation,0,3,0.050000000000005596
300,7,7,7,0.023333333333333334,0.023333333333333334,37,37,0.5333333333333333,0.5333333333333333,0.0,0.5310254305799591,0.5310254305799591,0.0,161,15,15,0.09316770186335403,0.09316770186335403,0.5364626165258282,0.5364626165258282,0.0,5.023543334857967,-5.023543334857967,1.0,weak_innovation,0,3,0.050000000000005596
300,0,0,0,0.0,0.0,0,46,0.5,0.53,3.0000000000000027,0.5224192484655384,0.5340337714585324,1.1614522992993925,150,0,10,0.0,0.06666666666666667,0.5236825413283493,0.5375947647256873,1.3912223397337997,7.960370559638408,-6.798918260339015,0.0,weak_innovation,2,0,0.7000000000000006
300,4,4,4,0.013333333333333334,0.013333333333333334,12,48,0.5066666666666667,0.54,3.3333333333333326,0.5276320436799077,0.5344499226993691,0.6817879019461404,150,3,9,0.02,0.06,0.5296826919985784,0.5381857454097432,0.8503053411164752,7.981845457329085,-7.300057555382944,0.25,weak_innovation,2,0,0.7000000000000006
300,6,6,6,0.02,0.02,27,48,0.5266666666666666,0.54,1.333333333333342,0.5322469472505124,0.5345833068229746,0.23363595724622543,150,5,9,0.03333333333333333,0.06,0.5362222784693768,0.538264448025491,0.20421695561142483,7.939118093008651,-7.705482135762425,0.5,weak_innovation,2,0,0.7000000000000006
300,5,5,5,0.016666666666666666,0.016666666666666666,36,47,0.5333333333333333,0.54,0.666666666666671,0.5338878276100577,0.5345214338439402,0.06336062338825332,150,7,9,0.04666666666666667,0.06,0.5376519215311686,0.5384395959551024,0.0787674423933793,8.00987959170712,-7.946518968318867,0.75,weak_innovation,2,0,0.7000000000000006
300,8,8,8,0.02666666666666667,0.02666666666666667,49,49,0.5333333333333333,0.5333333333333333,0.0,0.5346414373171953,0.5346414373171953,0.0,150,10,10,0.06666666666666667,0.06666666666666667,0.5370457090890932,0.5370457090890932,0.0,7.950240792121104,-7.950240792121104,1.0,weak_innovation,2,0,0.7000000000000006
300,0,0,0,0.0,0.0,0,43,0.53,0.5266666666666666,-0.33333333333334103,0.5252468663517198,0.5387585731028577,1.3511706751137886,159,0,16,0.0,0.10062893081761007,0.5283927764116207,0.5369997997904451,0.8607023378824352,7.549176079383312,-6.198005404269523,0.0,weak_innovation,2,1,0.7000000000000006
300,6,6,6,0.02,0.02,12,45,0.5333333333333333,0.5233333333333333,-1.0000000000000009,0.5321845349238797,0.5398420043209662,0.7657469397086447,159,4,17,0.025157232704402517,0.1069182389937107,0.5333088145549264,0.5370820106105998,0.3773196055673389,7.648344605081014,-6.882597665372369,0.25,weak_innovation,2,1,0.7000000000000006
300,6,6,6,0.02,0.02,20,45,0.5266666666666666,0.5233333333333333,-0.33333333333332993,0.53645175867755,0.5398420043209662,0.33902456434161676,159,8,17,0.050314465408805034,0.1069182389937107,0.5375932917315561,0.5370820106105998,-0.05112811209563306,7.689684146976296,-7.350659582634679,0.5,weak_innovation,2,1,0.7000000000000006
300,10,10,10,0.03333333333333333,0.03333333333333333,28,44,0.5266666666666666,0.5266666666666666,0.0,0.5386487345907244,0.5401329251796151,0.14841905888907103,159,11,16,0.06918238993710692,0.10062893081761007,0.5387414963570505,0.537403982010824,-0.13375143462265315,7.7808293581481935,-7.6324102992591225,0.75,weak_innovation,2,1,0.7000000000000006
300,14,14,14,0.04666666666666667,0.04666666666666667,48,48,0.52,0.52,0.0,0.540232052447074,0.540232052447074,0.0,159,19,19,0.11949685534591195,0.11949685534591195,0.5384501266371831,0.5384501266371831,0.0,7.884227971163455,-7.884227971163455,1.0,weak_innovation,2,1,0.7000000000000006
300,0,0,0,0.0,0.0,0,40,0.49666666666666665,0.5333333333333333,3.666666666666668,0.5182688973752002,0.5313494690425701,1.3080571667369867,149,0,9,0.0,0.06040268456375839,0.5138982946917453,0.5303848209876251,1.6486526295879766,7.6494291390757185,-6.341371972338732,0.0,weak_innovation,2,2,0.7000000000000006
300,4,4,4,0.013333333333333334,0.013333333333333334,15,42,0.53,0.5266666666666666,-0.33333333333334103,0.5255255655100067,0.5322624249861198,0.6736859476113022,149,0,10,0.0,0.06711409395973154,0.5216980012611958,0.5301581296927681,0.8460128431572289,7.6044962481581395,-6.930810300546837,0.25,weak_innovation,2,2,0.7000000000000006
300,5,5,5,0.016666666666666666,0.016666666666666666,24,43,0.5333333333333333,0.53,-0.33333333333332993,0.5297069724082292,0.5323775089083095,0.26705365000803116,149,3,10,0.020134228187919462,0.06711409395973154,0.5265913173582968,0.5302923967690664,0.3701079410769581,7.661461982571136,-7.3944083325631045,0.5,weak_innovation,2,2,0.7000000000000006
300,9,9,9,0.03,0.03,35,42,0.5266666666666666,0.53,0.33333333333334103,0.5321183735649072,0.5326353588180727,0.05169852531654584,149,9,10,0.06040268456375839,0.06711409395973154,0.5279160568276556,0.5283942508937148,0.0478194066059201,7.738052133575975,-7.686353608259429,0.75,weak_innovation,2,2,0.7000000000000006
300,10,10,10,0.03333333333333333,0.03333333333333333,43,43,0.5333333333333333,0.5333333333333333,0.0,0.5326450747199541,0.5326450747199541,0.0,149,10,10,0.06711409395973154,0.06711409395973154,0.5282686244827969,0.5282686244827969,0.0,7.791036274505156,-7.791036274505156,1.0,weak_innovation,2,2,0.7000000000000006
300,0,0,0,0.0,0.0,0,44,0.5333333333333333,0.53,-0.33333333333332993,0.5341707058663938,0.5471659388493422,1.2995232982948357,160,0,15,0.0,0.09375,0.5343583587807614,0.545574639165457,1.1216280384695576,7.760068421418653,-6.460545123123818,0.0,weak_innovation,2,3,0.7000000000000006
300,6,6,6,0.02,0.02,8,40,0.5366666666666666,0.5366666666666666,0.0,0.5393669716495227,0.5480196807464316,0.865270909690885,160,3,14,0.01875,0.0875,0.5385325834095028,0.5467101453164509,0.8177561906948072,7.7695406270398655,-6.90426971734898,0.25,weak_innovation,2,3,0.7000000000000006
300,8,8,6,0.02666666666666667,0.02,22,40,0.5433333333333333,0.5366666666666666,-0.666666666666671,0.5451436781097643,0.5480196807464316,0.28760026366673186,160,6,14,0.0375,0.0875,0.5436272450080094,0.5467101453164509,0.3082900308441494,7.878153709538646,-7.5905534458719135,0.5,weak_innovation,2,3,0.7000000000000006
300,9,9,6,0.03,0.02,30,40,0.5433333333333333,0.5366666666666666,-0.666666666666671,0.5471404710123289,0.5480196807464316,0.0879209734102715,160,9,14,0.05625,0.0875,0.5458052594044522,0.5467101453164509,0.09048859119986652,7.8778153498826065,-7.7898943764723345,0.75,weak_innovation,2,3,0.7000000000000006
300,6,6,6,0.02,0.02,40,40,0.5366666666666666,0.5366666666666666,0.0,0.5480196807464316,0.5480196807464316,0.0,160,14,14,0.0875,0.0875,0.5467101453164509,0.5467101453164509,0.0,7.829151792098305,-7.829151792098305,1.0,weak_innovation,2,3,0.7000000000000006
300,0,0,0,0.0,0.0,0,52,0.5266666666666666,0.5266666666666666,0.0,0.531743374912325,0.5506972594499218,1.8953884537596721,158,0,19,0.0,0.12025316455696203,0.5207911799799128,0.5290321083201508,0.8240928340238041,8.881130600446562,-6.98574214668689,0.0,weak_innovation,3,0,0.35000000000000586
300,6,6,5,0.02,0.016666666666666666,15,51,0.5433333333333333,0.53,-1.3333333333333308,0.5407438267055185,0.5509811531335631,1.0237326428044646,158,2,18,0.012658227848101266,0.11392405063291139,0.5279427663129237,0.5295950046395769,0.1652238326653177,8.834986805911862,-7.811254163107398,0.25,weak_innovation,3,0,0.35000000000000586
300,8,8,5,0.02666666666666667,0.016666666666666666,28,51,0.55,0.53,-2.0000000000000018,0.5467956317784164,0.5509811531335631,0.4185521355146715,158,5,18,0.03164556962025317,0.11392405063291139,0.5322925593828824,0.5295950046395769,-0.26975547433055747,8.92993062564514,-8.511378490130468,0.5,weak_innovation,3,0,0.35000000000000586
300,7,7,5,0.023333333333333334,0.016666666666666666,44,51,0.54,0.53,-1.0000000000000009,0.5504132654721839,0.5509811531335631,0.05678876613791628,158,13,18,0.08227848101265822,0.11392405063291139,0.530317231973383,0.5295950046395769,-0.07222273338061136,8.99252942048773,-8.935740654349813,0.75,weak_innovation,3,0,0.35000000000000586
300,5,5,5,0.016666666666666666,0.016666666666666666,51,51,0.53,0.53,0.0,0.5509811531335631,0.5509811531335631,0.0,158,18,18,0.11392405063291139,0.11392405063291139,0.5295950046395769,0.5295950046395769,0.0,9.005029279240652,-9.005029279240652,1.0,weak_innovation,3,0,0.35000000000000586
300,0,0,0,0.0,0.0,0,51,0.5066666666666667,0.5166666666666667,1.0000000000000009,0.5231240187739578,0.5421035811627593,1.8979562388801496,152,0,13,0.0,0.08552631578947369,0.512939923374034,0.523946840140792,1.1006916766757913,8.5222558119993,-6.624299573119149,0.0,weak_innovation,3,1,0.35000000000000586
300,7,7,7,0.023333333333333334,0.023333333333333334,16,52,0.52,0.5133333333333333,-0.666666666666671,0.5330517787326812,0.5435349244034,1.048314567071884,152,3,13,0.019736842105263157,0.08552631578947369,0.5185859750049656,0.5231843766429398,0.4598401637974203,8.78655796823576,-7.738243401163876,0.25,weak_innovation,3,1,0.35000000000000586
300,6,6,6,0.02,0.02,26,51,0.52,0.51,-1.0000000000000009,0.5372092887579506,0.5434090285847095,0.6199739826758921,152,5,13,0.03289473684210526,0.08552631578947369,0.5227048065211817,0.5232763897086881,0.05715831875063859,8.807410721906363,-8.18743673923047,0.5,weak_innovation,3,1,0.35000000000000586
300,12,12,12,0.04,0.04,42,52,0.5166666666666667,0.5166666666666667,0.0,0.5434608105796728,0.5440792612720934,0.061845069242061346,152,9,13,0.05921052631578947,0.08552631578947369,0.5242337510934527,0.5228907440261643,-0.13430070672884042,8.84417775947322,-8.78233269023116,0.75,weak_innovation,3,1,0.35000000000000586
300,17,17,17,0.056666666666666664,0.056666666666666664,54,54,0.52,0.52,0.0,0.544373969462145,0.544373969462145,0.0,152,13,13,0.08552631578947369,0.08552631578947369,0.5232276463687472,0.5232276463687472,0.0,8.923819824631925,-8.923819824631925,1.0,weak_innovation,3,1,0.35000000000000586
300,0,0,0,0.0,0.0,0,36,0.55,0.55,0.0,0.5279314453958529,0.5420316728401785,1.4100227444325597,165,0,14,0.0,0.08484848484848485,0.5171072228608767,0.5242304018339395,0.7123178973062805,8.187899583021574,-6.777876838589014,0.0,weak_innovation,3,2,0.35000000000000586
300,5,5,5,0.016666666666666666,0.016666666666666666,11,40,0.5433333333333333,0.5466666666666666,0.33333333333332993,0.5345394776972769,0.5449189909491885,1.0379513251911554,165,4,16,0.024242424242424242,0.09696969696969697,0.51991900264542,0.5243204163905408,0.4401413745120819,8.530561821798981,-7.492610496607826,0.25,weak_innovation,3,2,0.35000000000000586
300,14,14,14,0.04666666666666667,0.04666666666666667,28,40,0.56,0.5666666666666667,0.6666666666666599,0.5443142239224646,0.5463369510303189,0.20227271078542275,165,8,12,0.048484848484848485,0.07272727272727272,0.5257742589740508,0.5262186463272368,0.0444387353185971,8.79465638043983,-8.592383669654408,0.5,weak_innovation,3,2,0.35000000000000586
300,13,13,13,0.043333333333333335,0.043333333333333335,34,39,0.5633333333333334,0.57,0.6666666666666599,0.5459580680858468,0.5462940701120554,0.03360020262086483,165,10,11,0.06060606060606061,0.06666666666666667,0.5267668771178999,0.5262702056668289,-0.049667145107101796,8.77862463786257,-8.745024435241707,0.75,weak_innovation,3,2,0.35000000000000586
300,16,16,16,0.05333333333333334,0.05333333333333334,40,40,0.5633333333333334,0.5633333333333334,0.0,0.5463525233506342,0.5463525233506342,0.0,165,12,12,0.07272727272727272,0.07272727272727272,0.5257638892918677,0.5257638892918677,0.0,8.795019785603385,-8.795019785603385,1.0,weak_innovation,3,2,0.35000000000000586
300,0,0,0,0.0,0.0,0,44,0.52,0.55,3.0000000000000027,0.5339951709043652,0.5496888640412099,1.5693693136844655,156,0,10,0.0,0.0641025641025641,0.526576786544782,0.5355972745394502,0.9020487994668147,8.699101847462705,-7.12973253377824,0.0,weak_innovation,3,3,0.35000000000000586
300,2,2,2,0.006666666666666667,0.006666666666666667,9,44,0.53,0.5533333333333333,2.3333333333333317,0.5411181889470807,0.550010576654822,0.8892387707741256,156,1,9,0.00641025641025641,0.057692307692307696,0.5300681960369733,0.5336212904797905,0.35530944428171507,8.791290294093667,-7.902051523319541,0.25,weak_innovation,3,3,0.35000000000000586
300,6,6,6,0.02,0.02,25,44,0.5433333333333333,0.5566666666666666,1.3333333333333308,0.5474330000522954,0.5502078439856964,0.27748439334009944,156,4,9,0.02564102564102564,0.057692307692307696,0.5351905291240922,0.5335939081278686,-0.15966209962235967,8.790801709593124,-8.513317316253024,0.5,weak_innovation,3,3,0.35000000000000586
300,6,6,6,0.02,0.02,35,44,0.5466666666666666,0.5566666666666666,1.0000000000000009,0.5495583252206965,0.5502078439856964,0.06495187649999679,156,7,9,0.04487179487179487,0.057692307692307696,0.5346826695429919,0.5335939081278686,-0.10887614151233738,8.84540120624824,-8.780449329748244,0.75,weak_innovation,3,3,0.35000000000000586
300,6,6,6,0.02,0.02,44,44,0.5566666666666666,0.5566666666666666,0.0,0.5502078439856964,0.5502078439856964,0.0,156,9,9,0.057692307692307696,0.057692307692307696,0.5335939081278686,0.5335939081278686,0.0,8.911634428525069,-8.911634428525069,1.0,weak_innovation,3,3,0.35000000000000586
300,0,0,0,0.0,0.0,0,37,0.5366666666666666,0.5566666666666666,2.0000000000000018,0.5411908172160343,0.5515957152732669,1.0404898057232548,161,0,12,0.0,0.07453416149068323,0.5246915117207498,0.5359061536860467,1.1214641965296868,6.725055618815524,-5.68456581309227,0.0,weak_innovation,4,0,2.2500000000000075
300,4,4,4,0.013333333333333334,0.013333333333333334,7,35,0.5433333333333333,0.5533333333333333,1.0000000000000009,0.5461349469527503,0.5520192693041669,0.588432235141656,161,2,12,0.012422360248447204,0.07453416149068323,0.5288564294885609,0.5359066854155884,0.705025592702746,6.751635331674616,-6.1632030965329605,0.25,weak_innovation,4,0,2.2500000000000075
300,5,5,5,0.016666666666666666,0.016666666666666666,18,36,0.5433333333333333,0.5533333333333333,1.0000000000000009,0.5493477465813845,0.5520424176604344,0.26946710790498596,161,6,12,0.037267080745341616,0.07453416149068323,0.5322434789241174,0.5357411943033648,0.3497715379247368,6.72920893389273,-6.459741825987744,0.5,weak_innovation,4,0,2.2500000000000075
300,3,3,3,0.01,0.01,30,35,0.5633333333333334,0.5566666666666666,-0.666666666666671,0.5516381256687203,0.5519551307873319,0.03170051186116574,161,9,11,0.055900621118012424,0.06832298136645963,0.535819773002044,0.5359391631539625,0.01193901519185303,6.729592183741313,-6.697891671880147,0.75,weak_innovation,4,0,2.2500000000000075
300,5,5,5,0.016666666666666666,0.016666666666666666,36,36,0.5533333333333333,0.5533333333333333,0.0,0.5520424176604344,0.5520424176604344,0.0,161,12,12,0.07453416149068323,0.07453416149068323,0.5357411943033648,0.5357411943033648,0.0,6.7259460620838025,-6.7259460620838025,1.0,weak_innovation,4,0,2.2500000000000075
300,0,0,0,0.0,0.0,0,24,0.5133333333333333,0.52,0.666666666666671,0.5563158030371318,0.5643164869096385,0.8000683872506742,154,0,7,0.0,0.045454545454545456,0.5373467094026586,0.5448281212372936,0.7481411834635021,6.60460598329107,-5.8045375960403955,0.0,weak_innovation,4,1,2.2500000000000075
300,5,5,5,0.016666666666666666,0.016666666666666666,11,25,0.5266666666666666,0.5233333333333333,-0.33333333333332993,0.5614500803696498,0.5658638893398759,0.44138089702260297,154,0,6,0.0,0.03896103896103896,0.5426274730884028,0.5455970838197286,0.29696107313258446,6.632623171640345,-6.191242274617743,0.25,weak_innovation,4,1,2.2500000000000075
300,8,8,7,0.02666666666666667,0.023333333333333334,19,23,0.5233333333333333,0.53,0.666666666666671,0.5651824353292422,0.5659207584302446,0.07383231010024138,154,3,4,0.01948051948051948,0.025974025974025976,0.5438233546621352,0.5452914099268201,0.14680552646849643,6.626806604330736,-6.552974294230495,0.5,weak_innovation,4,1,2.2500000000000075
300,6,6,6,0.02,0.02,22,24,0.5233333333333333,0.5266666666666666,0.33333333333332993,0.5656342801084729,0.5659073737145576,0.027309360608462896,154,4,5,0.025974025974025976,0.032467532467532464,0.5448103493140914,0.5454153930696112,0.060504375551972966,6.629934173070058,-6.602624812461595,0.75,weak_innovation,4,1,2.2500000000000075
300,7,7,7,0.023333333333333334,0.023333333333333334,23,23,0.53,0.53,0.0,0.5659207584302446,0.5659207584302446,0.0,154,4,4,0.025974025974025976,0.025974025974025976,0.5452914099268201,0.5452914099268201,0.0,6.627178644176776,-6.627178644176776,1.0,weak_innovation,4,1,2.2500000000000075
300,0,0,0,0.0,0.0,0,32,0.5733333333333334,0.59,1.6666666666666607,0.5533470389255571,0.5639337815922794,1.0586742666722215,172,0,9,0.0,0.05232558139534884,0.5355864822804924,0.5458151726919024,1.0228690411409946,6.387951559461996,-5.329277292789774,0.0,weak_innovation,4,2,2.2500000000000075
300,5,5,5,0.016666666666666666,0.016666666666666666,12,33,0.57,0.59,2.0000000000000018,0.559209843131977,0.5646211175423976,0.5411274410420663,172,3,8,0.01744186046511628,0.046511627906976744,0.5404331881421045,0.5462269682127253,0.5793780070620813,6.4411688943516845,-5.900041453309618,0.25,weak_innovation,4,2,2.2500000000000075
300,5,5,5,0.016666666666666666,0.016666666666666666,22,33,0.5833333333333334,0.59,0.6666666666666599,0.5626356379801848,0.5646211175423976,0.1985479562212844,172,6,8,0.03488372093023256,0.046511627906976744,0.543765547536355,0.5462269682127253,0.24614206763703406,6.471847640645686,-6.273299684424401,0.5,weak_innovation,4,2,2.2500000000000075
300,9,9,9,0.03,0.03,30,34,0.5833333333333334,0.59,0.6666666666666599,0.5639532629501837,0.5647150953410804,0.07618323908967772,172,8,8,0.046511627906976744,0.046511627906976744,0.545603774768727,0.5464856067859248,0.08818320171978256,6.480809093686099,-6.404625854596421,0.75,weak_innovation,4,2,2.2500000000000075
300,9,9,9,0.03,0.03,34,34,0.59,0.59,0.0,0.5647150953410804,0.5647150953410804,0.0,172,8,8,0.046511627906976744,0.046511627906976744,0.5464856067859248,0.5464856067859248,0.0,6.482217187846956,-6.482217187846956,1.0,weak_innovation,4,2,2.2500000000000075
300,0,0,0,0.0,0.0,0,41,0.5366666666666666,0.5466666666666666,1.0000000000000009,0.5228517750394882,0.5334194614131523,1.056768637366412,161,0,14,0.0,0.08695652173913043,0.5049313146640342,0.5143184126387222,0.9387097974688063,6.945488566863702,-5.88871992949729,0.0,weak_innovation,4,3,2.2500000000000075
300,4,4,4,0.013333333333333334,0.013333333333333334,11,41,0.54,0.5466666666666666,0.6666666666666599,0.5276906343048707,0.5335120699589694,0.582143565409865,161,4,14,0.024844720496894408,0.08695652173913043,0.5089488927833976,0.5145526569726944,0.5603764189296756,6.946700389863865,-6.364556824454,0.25,weak_innovation,4,3,2.2500000000000075
300,4,4,4,0.013333333333333334,0.013333333333333334,18,41,0.5366666666666666,0.5466666666666666,1.0000000000000009,0.5301178077136575,0.5335120699589694,0.33942622453119187,161,7,14,0.043478260869565216,0.08695652173913043,0.5109306735668501,0.5145526569726944,0.3621983405844298,6.955293905220363,-6.6158676806891705,0.5,weak_innovation,4,3,2.2500000000000075
300,4,4,4,0.013333333333333334,0.013333333333333334,28,41,0.5433333333333333,0.5466666666666666,0.33333333333332993,0.5321397942125643,0.5335120699589694,0.13722757464050828,161,10,14,0.062111801242236024,0.08695652173913043,0.5122717827622159,0.5145526569726944,0.22808742104785118,6.959809060659571,-6.822581486019063,0.75,weak_innovation,4,3,2.2500000000000075
